from,to,p_value,coeficiente,signo,significativo
Pinus,Viburnum,0.5574606251233644,0.10945629703873583,positivo,False
Pinus,Tamarix,0.7022375285244895,0.07022711019974869,positivo,False
Pinus,Ephedra distachya,0.7379504503324779,0.058635140852844825,positivo,False
Pinus,Ephedra fragilis,0.6000103471411407,0.09740924472755991,positivo,False
Pinus,Ericaceae,0.4819123139774383,0.11733551771436623,positivo,False
Pinus,Hereda helix,0.7387105443197027,0.058662639304294426,positivo,False
Pinus,Ilex aquifolium,0.9216485087187625,-0.01904774101406695,negativo,False
Pinus,Oleaceae,0.6919876824746374,-0.07501227081567621,negativo,False
Pinus,Poaceae,0.7006351741401992,-0.07023264840548617,negativo,False
Pinus,Artemisia,0.39578224955069263,0.14505738668023782,positivo,False
Pinus,Cichorioideae,0.8358241892738768,0.03850752520526035,positivo,False
Pinus,Asteroideae,0.8205448549625288,0.043815056934821864,positivo,False
Pinus,Cardueae,0.1853116808737201,-0.23894892338791562,negativo,False
Pinus,Rubiaceae,0.5004253311532658,-0.12128388062357971,negativo,False
Pinus,Centaurea,0.6012320473774,-0.08598599731093459,negativo,False
Pinus,Chenopodiaceae,0.33158629658273286,-0.1611491956994328,negativo,False
Pinus,Caryophyllaceae,0.8163432009097163,-0.04093505098445602,negativo,False
Pinus,Plantago,0.38013553993120697,-0.15322120934157518,negativo,False
Pinus,Brassicaceae,0.06023248270633112,-0.41065243645867383,negativo,False
Pinus,Saxifragaceae,0.38990434467829094,-0.15239835377249217,negativo,False
Pinus,Fabaceae,0.20672797676043966,0.21486140127098108,positivo,False
Pinus,Genista,0.10630730234842406,-0.2715397197227957,negativo,False
Pinus,Lotus type,0.2569144522597947,0.18816950313625147,positivo,False
Pinus,Trifolium type,0.7733326485958036,-0.053584826473854985,negativo,False
Pinus,Rosaceae,0.7962802659412824,0.048380628540817594,positivo,False
Pinus,Ribes,0.4197744124608688,-0.14685118061913774,negativo,False
Pinus,Boraginaceae,0.5206051607406592,-0.11888731017168956,negativo,False
Pinus,Sedum,0.6714073155367788,0.07941249940918461,positivo,False
Pinus,Helianthemum,0.8557781913022595,-0.031068328683877017,negativo,False
Pinus,Lamiaceae,0.9677031970186263,0.007461464900743037,positivo,False
Pinus,Urticaceae,0.8909531745506867,-0.02383444601203885,negativo,False
Pinus,Rumex,0.43268654740065504,0.13748057700001476,positivo,False
Pinus,Berberidaceae,0.2506749494528492,0.20645930764220538,positivo,False
Pinus,Euphorbiaceae,0.014260581499173268,0.4254817846667194,positivo,False
