"depth","age","Alchemilla","Chenopodiaceae","Artemisia","Cichoroideae","Asteroideae","Carduus","Asteraceae","Vernonia","Polygonum","Tribulus","Galium","Brassicaceae","Caryophylaceae","Swertia","Senecio","Erica","Hypericum","Anthospermum","Cerastium","Apiaceae","Podocarpus","Euclea","Hagenia","Juniperus","Myrsine","Rapanea","Rosa","Schefflera","Brucea","Sapotaceae","Iridaceae","Anthyllis","Maytenus","Buxus","Psydrax","Celastraceae","Celtis","Dodonaea","Ekebergia","Ephedra","Ficus","Ilex","Clematis","Myrica","Hypoestes","Ziziphus","Acanthus","Allophylus","Acacia","Combretum","Commiphora","Cussonia","Dobera","Lannea","Macaranga","Olea","Jasminum","Phoenix","Rhus","Securinega","Teclea","Zanthoxylum","Cassia","Capparidaceae","Acalypha","Euphorbia","Euphorbiacea","Phyllantus","Tamarindus","Alchornea","Aloe","Asphodellus","Leguminosae","Rubiaceae","Blepharis","Justicia","Heliotropium","Kohautia","Indigofera","Lamiaceae","Cerealia","Plantago","Planceolata","Poaceae","Rumex","Solanum","Urticaceae","Ricinus","Saussurea","Monoletes","Triletes","Thalictrum","Typha","Cyperaceae","Ranunculus","Callytriche","herb","shrub","tree","hygrophyte","hydrophyte","algae.spores"
118,1.182,2.90556900726392,1.93704600484262,0.242130750605327,0.242130750605327,0.242130750605327,4.60048426150121,3.14769975786925,0,1.21065375302663,0,0,0.484261501210654,0.968523002421308,0,0.242130750605327,5.81113801452785,0.968523002421308,2.17917675544794,0,0.242130750605327,15.7384987893462,0,8.23244552058111,5.81113801452785,0,0.242130750605327,0.242130750605327,0,0,0,0.726392251815981,0,0,0,0,0,0.242130750605327,1.69491525423729,0,0,0,0,0,0,0,0,0,0,0,0.484261501210654,1.21065375302663,0,0.484261501210654,0,0.726392251815981,3.6319612590799,0,0,0.242130750605327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242130750605327,0.242130750605327,0,0.484261501210654,0,0,0.242130750605327,0.484261501210654,0.242130750605327,2.17917675544794,0.242130750605327,28.5714285714286,0.242130750605327,0.242130750605327,1.21065375302663,0,0.242130750605327,0.658978583196046,0.164744645799012,0.164744645799012,0.164744645799012,0.823723228995058,0.329489291598023,0.164744645799012,46.5295629820051,10.7969151670951,42.6735218508997,30,70,29.4892915980231
121,1.236,2.3094688221709,1.15473441108545,1.15473441108545,0,2.77136258660508,5.08083140877598,0.69284064665127,0,0.92378752886836,0,0,0,0,0,0.92378752886836,8.31408775981524,0.69284064665127,2.3094688221709,0,0.69284064665127,20.554272517321,0,4.84988452655889,5.54272517321016,0.23094688221709,0.23094688221709,0,0,0.23094688221709,0,0.23094688221709,0,0,0,0,0,0.46189376443418,1.15473441108545,0,0.46189376443418,0,0,0,0.46189376443418,0,0,0,0,0.69284064665127,0,0.23094688221709,0,0,0,0,2.77136258660508,0,0,0.46189376443418,0,0,0,0.46189376443418,0,0,0,0,0,0,0,0.46189376443418,0,0.23094688221709,0.23094688221709,0,0.23094688221709,0.23094688221709,0.23094688221709,0.23094688221709,0.46189376443418,0,2.07852193995381,0.69284064665127,26.3279445727483,1.15473441108545,0.46189376443418,0.69284064665127,0,0.23094688221709,0,0.16750418760469,0.16750418760469,0,1.00502512562814,0,0.16750418760469,41.0579345088161,15.8690176322418,43.0730478589421,12.5,87.5,25.963149078727
126,1.313,5.09383378016086,1.60857908847185,1.07238605898123,0,0,4.55764075067024,2.68096514745308,0,0.804289544235925,0,0,0.268096514745308,0.536193029490617,0,0.268096514745308,12.8686327077748,1.07238605898123,2.41286863270777,0,1.34048257372654,13.941018766756,0,2.94906166219839,6.4343163538874,0.268096514745308,0.536193029490617,0,0,0,0,1.34048257372654,0,0,0,0,0,0,1.60857908847185,0,0,0,0,0,0,0,0,0,0,0.536193029490617,0.804289544235925,0.536193029490617,0,0,0.268096514745308,0,2.14477211796247,0,0,0.804289544235925,0,0,0,0,0,0,0,0,0,0,0,0.268096514745308,0,0.804289544235925,0,0.268096514745308,0,0.268096514745308,0,0,1.34048257372654,0,0.268096514745308,0,27.8820375335121,1.34048257372654,0,0.536193029490617,0,0.268096514745308,0.353982300884956,0.530973451327434,0.176991150442478,0,1.5929203539823,0.353982300884956,0.176991150442478,52.3076923076923,9.84615384615385,37.8461538461538,23.0769230769231,76.9230769230769,30.7964601769912
134,1.428,5.69105691056911,1.0840108401084,1.3550135501355,0,1.8970189701897,6.23306233062331,3.5230352303523,0,0,0,0.2710027100271,0.2710027100271,1.3550135501355,0.2710027100271,0.5420054200542,5.96205962059621,1.3550135501355,0,0,0.813008130081301,14.9051490514905,0,5.14905149051491,3.7940379403794,0.2710027100271,0,0,0,0,0,1.3550135501355,0,0.5420054200542,0,0,0,0,2.1680216802168,0.2710027100271,0,0,0,0,1.3550135501355,0,0,0.2710027100271,0,0.5420054200542,1.3550135501355,0.5420054200542,0,0,0,0,1.0840108401084,0,0,0.2710027100271,0,0,0,0,0,0,0,0,0,0,0.2710027100271,0.5420054200542,0,1.0840108401084,0.2710027100271,0,0.2710027100271,0,0,0,0,0.2710027100271,2.1680216802168,0,28.9972899728997,1.0840108401084,0,0.2710027100271,0,0.2710027100271,0.963391136801541,0,0,0.192678227360308,3.27552986512524,0,0.192678227360308,48.9913544668588,13.2564841498559,37.7521613832853,0,100,24.2774566473988
138,1.486,5.625,0.9375,0.9375,0,0.625,8.4375,0.3125,0,1.5625,0,0,0.3125,0,0,1.5625,5.625,0.9375,0.625,0,1.25,17.5,0,3.4375,5.3125,0.625,0,0,0,0,0,1.25,0,0,0,0,0,0,3.125,0,0.625,0,0,0,1.25,0,0,0,0,0,1.5625,1.25,0,0,0,0,2.1875,0,0,0.9375,0,0,0,0,0,0.3125,0,0,0,0,0,0.625,0,0.9375,0.3125,0,0.3125,0,0,0.3125,1.25,0,2.5,0,24.6875,0,0,0.9375,0,0,0.626304801670146,0.208768267223382,0,0,2.92275574112735,0.417536534446764,0,43.046357615894,14.5695364238411,42.3841059602649,12.5,87.5,29.0187891440501
144,1.572,1.46627565982405,1.17302052785924,1.17302052785924,0.293255131964809,5.57184750733138,7.91788856304985,0.293255131964809,0.293255131964809,0.293255131964809,0,0,0.586510263929619,0.879765395894428,0.293255131964809,0.586510263929619,9.97067448680352,0.586510263929619,1.75953079178886,0,0.879765395894428,14.6627565982405,0,7.33137829912024,7.33137829912024,0.586510263929619,0,0,0,0,0,1.17302052785924,0,0,0,0,0,0,2.34604105571848,0,0,0,0,0,1.17302052785924,0,0,0.293255131964809,0,0,0.879765395894428,0.586510263929619,0,0,0,0,0.879765395894428,0,0,0.586510263929619,0,0,0,0,0,0,0,0,0,0,0,0.586510263929619,0,0.879765395894428,0.293255131964809,0,0,0,0,0.293255131964809,1.17302052785924,0,0.879765395894428,0,21.9941348973607,1.17302052785924,0,0.586510263929619,0,0.293255131964809,0.775193798449612,0.775193798449612,0.193798449612403,0.193798449612403,2.90697674418605,0.387596899224806,0,37.4592833876222,19.8697068403909,42.671009771987,15.7894736842105,84.2105263157895,28.6821705426357
148,1.625,3.36134453781513,0.560224089635854,0.280112044817927,0.280112044817927,4.20168067226891,6.1624649859944,1.96078431372549,0,0.280112044817927,0,0,0,0,0,0.280112044817927,9.2436974789916,0.280112044817927,2.52100840336134,0,2.24089635854342,14.2857142857143,0,8.12324929971989,4.76190476190476,0.280112044817927,0.280112044817927,0,0,0,0,0,0.280112044817927,0,0,0,0,0,2.52100840336134,0,0,0.280112044817927,0.280112044817927,0,0.280112044817927,0,0,0,0,0,0.560224089635854,1.12044817927171,0,0,0,0,1.68067226890756,0,0,0.280112044817927,0,0,0.560224089635854,0,0.280112044817927,0,0,0,0,0,0,0.280112044817927,0,1.12044817927171,0.280112044817927,0.280112044817927,0.560224089635854,0.280112044817927,0.280112044817927,0.280112044817927,1.12044817927171,0,2.52100840336134,0.840336134453782,22.96918767507,0.840336134453782,0.280112044817927,0.280112044817927,0,0.280112044817927,0.404448938321537,0.505561172901921,0.101112234580384,0.101112234580384,0.808897876643074,0.101112234580384,0.101112234580384,40.7407407407407,18.2098765432099,41.0493827160494,16.6666666666667,83.3333333333333,61.7795753286148
152,1.677,3.21637426900585,0.87719298245614,1.46198830409357,0,5.26315789473684,5.55555555555556,2.63157894736842,0,0.292397660818713,0,0.292397660818713,0,1.46198830409357,0.292397660818713,1.46198830409357,7.30994152046784,0.87719298245614,0.87719298245614,0,0,14.6198830409357,0,9.64912280701754,5.55555555555556,0,0.292397660818713,0,0,0,0,1.16959064327485,0,0,0,0,0,0,2.33918128654971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584795321637427,0,0,0.292397660818713,1.16959064327485,0,0,0.292397660818713,0,0,0.292397660818713,0,0,0,0,0,0,0,0,0.584795321637427,0,1.46198830409357,0,0.292397660818713,0,0.292397660818713,0,0.292397660818713,0.292397660818713,0,0.87719298245614,0,24.8538011695906,1.46198830409357,0,1.16959064327485,0,0.292397660818713,0.193798449612403,0.290697674418605,0.0968992248062016,0.0968992248062016,0.484496124031008,0,0,43.217665615142,15.7728706624606,41.0094637223975,14.2857142857143,85.7142857142857,65.6976744186046
154,1.703,0.245098039215686,0.245098039215686,0,0,0.490196078431373,6.12745098039216,3.43137254901961,0,0.245098039215686,0,0.245098039215686,0.245098039215686,1.22549019607843,0.245098039215686,0,9.06862745098039,0.980392156862745,2.45098039215686,0,0.245098039215686,22.5490196078431,0,4.16666666666667,4.41176470588235,0.245098039215686,0,0,0,0,0,1.22549019607843,0.245098039215686,0,0,0,0,0,1.7156862745098,0,0.245098039215686,0,0,0,1.22549019607843,0,0,0,0,0,0.735294117647059,0.245098039215686,0,0,0,0,1.96078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245098039215686,0,0.735294117647059,0.245098039215686,0,0,0.245098039215686,0,0.245098039215686,1.22549019607843,0,1.7156862745098,0.980392156862745,27.9411764705882,0.490196078431373,0,1.22549019607843,0,0.245098039215686,0.196656833824975,0,0.0983284169124877,0.0983284169124877,0.589970501474926,0,0.0983284169124877,43.9353099730458,12.9380053908356,43.1266846361186,11.1111111111111,88.8888888888889,58.8003933136677
155,1.716,1.86170212765957,1.86170212765957,1.06382978723404,0,1.06382978723404,7.18085106382979,0,0,0.265957446808511,0,0.265957446808511,0.265957446808511,0,0.265957446808511,1.06382978723404,10.3723404255319,0.531914893617021,2.65957446808511,0,0.531914893617021,14.0957446808511,0,10.3723404255319,4.78723404255319,0.531914893617021,0.265957446808511,0.265957446808511,0,0,0,0.797872340425532,0.265957446808511,0,0,0,0,0,1.32978723404255,0,0,0,0,0,0.531914893617021,0,0,0.265957446808511,0,0,0.797872340425532,0.531914893617021,0,0,0,0,0.265957446808511,0,0,0,0,0,0,0,0,0,0,0.265957446808511,0,0,0,0.531914893617021,0,0,0.265957446808511,0.265957446808511,0,0,0.265957446808511,0,0,0,2.12765957446809,0.797872340425532,29.5212765957447,0.531914893617021,0,1.06382978723404,0,0,0.158604282315623,0,0,0,1.26883425852498,0.158604282315623,0.0793021411578113,44.5103857566766,16.3204747774481,39.1691394658754,10.5263157894737,89.4736842105263,68.5170499603489
157,1.743,2.63157894736842,1.91387559808612,0.717703349282297,0,0.239234449760766,3.82775119617225,2.15311004784689,0,0.478468899521531,0,0,0.478468899521531,0.239234449760766,0,1.19617224880383,7.41626794258373,0.956937799043062,0.956937799043062,0,1.91387559808612,20.8133971291866,0,9.33014354066986,9.56937799043062,0.478468899521531,0.239234449760766,0,0,0,0,1.19617224880383,0,0.239234449760766,0,0,0,0,1.91387559808612,0,0,0,0,0,0.956937799043062,0,0,0.239234449760766,0,0,0.478468899521531,0.239234449760766,0,0,0,0,1.91387559808612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239234449760766,0,0.717703349282297,0.239234449760766,0,0,0.239234449760766,0,0,1.19617224880383,0,0.956937799043062,0,21.7703349282297,0.956937799043062,0,0.717703349282297,0,0.239234449760766,0,0.302800908402725,0,0.0757002271006813,0.529901589704769,0,0,40.5684754521964,7.49354005167959,51.937984496124,0,100,67.448902346707
159,1.767,0,1.94986072423398,0.835654596100279,0.278551532033426,1.1142061281337,5.01392757660167,0.557103064066852,0,0,0,0.278551532033426,0.557103064066852,0.557103064066852,0,1.39275766016713,4.73537604456824,0.835654596100279,2.22841225626741,0,2.78551532033426,18.941504178273,0,5.2924791086351,19.4986072423398,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94986072423398,0,0,0,0,0,0.278551532033426,0,0,0.278551532033426,0,0,0,0.278551532033426,0,0,0,0,1.67130919220056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557103064066852,0,1.1142061281337,0.278551532033426,0.278551532033426,0.557103064066852,0,0.278551532033426,0.278551532033426,0.278551532033426,0,0.557103064066852,0.278551532033426,23.1197771587744,0,0,1.1142061281337,0,0,0.206753962784287,0.0689179875947622,0.0689179875947622,0.0689179875947622,1.1026878015162,0.137835975189524,0,36.8421052631579,10.233918128655,52.9239766081871,15,85,73.6044107512061
162,1.809,0.761421319796954,1.52284263959391,0.50761421319797,0.253807106598985,0.50761421319797,4.56852791878173,3.04568527918782,0,0,0,0,0.50761421319797,0,0,0.253807106598985,10.6598984771574,0.50761421319797,0.50761421319797,0,0.761421319796954,17.005076142132,0,4.31472081218274,18.5279187817259,0.253807106598985,0.253807106598985,0,0,0,0,1.26903553299492,0,0.253807106598985,0,0,0,0,1.77664974619289,0,0,0,0,0,0,0,0,0.253807106598985,0,0,0.761421319796954,1.26903553299492,0,0,0,0,0.761421319796954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50761421319797,0,0.253807106598985,0.50761421319797,0,0.253807106598985,0.253807106598985,0.761421319796954,0,1.77664974619289,0,23.3502538071066,1.01522842639594,0,0,0,0.253807106598985,0,0.231481481481481,0.115740740740741,0.115740740740741,1.62037037037037,0,0.115740740740741,39.2045454545455,9.09090909090909,51.7045454545455,5.88235294117647,94.1176470588235,52.1990740740741
167,1.88,1.69902912621359,1.21359223300971,0.485436893203883,0.242718446601942,0.485436893203883,6.31067961165049,2.66990291262136,0,0,0,0.242718446601942,0.242718446601942,1.21359223300971,0,0.242718446601942,9.22330097087379,0.728155339805825,1.69902912621359,0,0.728155339805825,15.5339805825243,0,5.33980582524272,15.2912621359223,0.242718446601942,0.242718446601942,0,0,0,0,0.242718446601942,0.242718446601942,0,0,0,0,0,1.69902912621359,0,0,0,0,0,0,0,0,0,0,0,1.69902912621359,0.970873786407767,0,0,0,0,3.88349514563107,0,0,0,0,0,0,0,0,0,0.242718446601942,0,0,0,0,0.242718446601942,0,0.728155339805825,0.242718446601942,0,0.485436893203883,0,0.242718446601942,0,0.485436893203883,0,0.970873786407767,1.21359223300971,22.3300970873786,0,0,0,0,0,0.115740740740741,0.578703703703704,0.115740740740741,0,1.38888888888889,0.115740740740741,0,37.1657754010695,11.2299465240642,51.6042780748663,14.2857142857143,85.7142857142857,50
172,1.95,0.27027027027027,1.35135135135135,1.35135135135135,0,1.35135135135135,5.40540540540541,0.27027027027027,0,0.27027027027027,0,0.27027027027027,0.27027027027027,0,0,0,6.75675675675676,0.810810810810811,2.7027027027027,0,2.7027027027027,22.7027027027027,0,8.10810810810811,10.8108108108108,0,0.27027027027027,0,0,0,0,0.810810810810811,0.27027027027027,0,0,0,0,0,1.35135135135135,0.27027027027027,0,0,0,0.27027027027027,0,0,0,0,0,0,2.16216216216216,0.27027027027027,0,0,0,0,4.05405405405405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27027027027027,0.540540540540541,0,1.35135135135135,0,0,0.540540540540541,0,0,0,0.810810810810811,0,1.62162162162162,0.810810810810811,18.6486486486486,0,0,0,0,0.27027027027027,0.334448160535117,0.0668896321070234,0.0668896321070234,0,0.668896321070234,0.0668896321070234,0,28.9855072463768,13.9130434782609,57.1014492753623,16.6666666666667,83.3333333333333,74.0468227424749
176,2.011,1.98863636363636,1.98863636363636,0,0.568181818181818,0.568181818181818,5.11363636363636,4.54545454545455,0,0,0,0.284090909090909,0,0.568181818181818,0.284090909090909,0.568181818181818,1.13636363636364,1.13636363636364,0.852272727272727,0,0.852272727272727,18.1818181818182,0,7.95454545454545,14.7727272727273,0.568181818181818,0,0,0,0,0,0.568181818181818,0,0,0,0,0,0,2.55681818181818,0.284090909090909,0.568181818181818,0,0,0.284090909090909,0.568181818181818,0,0,0,0,0,1.98863636363636,0.568181818181818,0,0,0,0,4.54545454545455,0,0,0,0,0,0,0,0.568181818181818,0,0,0,0,0,0.284090909090909,0,0,1.13636363636364,0,0.284090909090909,0.284090909090909,0,0,0,0.284090909090909,0,2.55681818181818,0.568181818181818,19.8863636363636,0,0,0,0,0.284090909090909,0.39714058776807,0.238284352660842,0,0,1.27084988085782,0,0,33.6206896551724,10.3448275862069,56.0344827586207,0,100,70.1350277998411
177,2.026,1.71919770773639,2.00573065902579,0.859598853868195,0.286532951289398,0.859598853868195,7.44985673352436,3.15186246418338,0,0.573065902578797,0,0.286532951289398,0.573065902578797,0,0,0,2.86532951289398,1.14613180515759,0.573065902578797,0,0.286532951289398,22.6361031518625,0,6.30372492836676,14.6131805157593,0.573065902578797,0.286532951289398,0,0,0,0,0.573065902578797,0.286532951289398,0,0,0,0,0,1.43266475644699,0,0,0.286532951289398,0,0,0.286532951289398,0,0,0,0,0,2.57879656160458,0.286532951289398,0,0,0,0,3.15186246418338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286532951289398,0,0.286532951289398,0.286532951289398,0.286532951289398,0,0,1.14613180515759,0,1.43266475644699,0.573065902578797,19.7707736389685,0,0,0,0,0,0.307455803228286,0.0768639508070715,0,0.0768639508070715,1.22982321291314,0,0,32.7433628318584,11.7994100294985,55.4572271386431,0,100,71.4834742505765
180,2.072,2.87769784172662,1.67865707434053,0.719424460431655,1.43884892086331,0,5.03597122302158,0.479616306954436,0,0.479616306954436,0,0.239808153477218,0.239808153477218,0.479616306954436,0,0,17.2661870503597,0.719424460431655,1.43884892086331,0,0,16.3069544364508,0,6.47482014388489,15.1079136690647,0.239808153477218,0.239808153477218,0,0,0,0,0,0.239808153477218,0,0,0,0,0,2.39808153477218,0,0,0,0,0.239808153477218,0.719424460431655,0,0,0,0,0,1.91846522781775,0,0,0,0,0,2.87769784172662,0,0,0.479616306954436,0,0,0,0,0,0,0,0,0,0,0,0.479616306954436,0,1.19904076738609,0.239808153477218,0,0.239808153477218,0.239808153477218,0,0,0.239808153477218,0,0.719424460431655,0.479616306954436,15.5875299760192,0,0,0,0,0.239808153477218,0,0.212765957446809,0.0709219858156028,0.0709219858156028,0.354609929078014,0.141843971631206,0.0709219858156028,30.1449275362319,10.1449275362319,59.7101449275362,30,70,69.5035460992908
181,2.084,2.12264150943396,1.17924528301887,0,1.17924528301887,0.943396226415094,4.71698113207547,1.88679245283019,0.235849056603774,0,0,0,0.471698113207547,0.707547169811321,0,0.707547169811321,13.2075471698113,0.943396226415094,1.17924528301887,0,1.88679245283019,20.2830188679245,0,7.31132075471698,14.3867924528302,0,0.235849056603774,0,0,0,0,1.17924528301887,0.235849056603774,0,0,0,0,0,1.65094339622642,0,0,0,0,0,0.235849056603774,0,0,0,0,0,1.17924528301887,0,0,0,0,0,4.71698113207547,0,0,0.235849056603774,0,0,0,0,0,0,0,0,0,0,0,0.235849056603774,0,0.471698113207547,0,0,0.235849056603774,0,0,0,0.943396226415094,0,0.707547169811321,0,13.9150943396226,0,0.235849056603774,0,0,0.235849056603774,0.211118930330753,0.0703729767769177,0.0703729767769177,0,0.351864883884588,0.140745953553835,0,30.7065217391304,9.51086956521739,59.7826086956522,37.5,62.5,69.3173821252639
182,2.097,0.72463768115942,1.20772946859903,0,0.483091787439614,0.483091787439614,4.58937198067633,3.86473429951691,0,0,0,0.241545893719807,0,0,0,1.20772946859903,7.2463768115942,1.20772946859903,0.72463768115942,0,0.72463768115942,21.9806763285024,0,9.66183574879227,14.4927536231884,0.241545893719807,0.241545893719807,0,0,0,0,0.241545893719807,0.241545893719807,0,0,0,0,0,2.41545893719807,0,0,0,0,0.241545893719807,0.483091787439614,0,0,0.241545893719807,0,0,1.69082125603865,0,0,0,0,0,3.6231884057971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966183574879227,0.241545893719807,0.241545893719807,0,0,0.241545893719807,0,0.72463768115942,0,0.483091787439614,0,18.1159420289855,0,0,0.483091787439614,0,0,0.198675496688742,0.132450331125828,0,0,0.596026490066225,0,0.0662251655629139,31.25,7.03125,61.71875,0,100,71.5894039735099
183,2.109,0.737100737100737,1.22850122850123,0.491400491400491,0.491400491400491,0.982800982800983,5.8968058968059,1.47420147420147,0,0,0,0,0.491400491400491,0.245700245700246,0.245700245700246,0,2.7027027027027,1.22850122850123,1.47420147420147,0,0,23.5872235872236,0,7.12530712530713,18.9189189189189,0.245700245700246,0.245700245700246,0,0,0,0,0.737100737100737,0.245700245700246,0.245700245700246,0,0,0,0,1.47420147420147,0,0.491400491400491,0,0,0.245700245700246,0,0,0,0,0,0,1.71990171990172,0,0,0,0,0,4.17690417690418,0,0,0,0,0,0,0.245700245700246,0,0,0,0.491400491400491,0,0,0,0,0,1.22850122850123,0,0.245700245700246,0,0.245700245700246,0,0.245700245700246,0.982800982800983,0,0.737100737100737,0,17.9361179361179,0,0,0.245700245700246,0,0.245700245700246,0.572737686139748,0.572737686139748,0.11454753722795,0.11454753722795,1.83276059564719,0.229095074455899,0,26.010101010101,11.1111111111111,62.8787878787879,15,85,49.942726231386
184,2.123,2.4,1.33333333333333,0.8,1.06666666666667,0.8,1.06666666666667,4.26666666666667,0,0,0,0.266666666666667,0.266666666666667,0.533333333333333,0,0,3.46666666666667,0.266666666666667,0,0,1.6,22.1333333333333,0,7.73333333333333,21.6,0.266666666666667,0,0,0,0,0,0.533333333333333,0.266666666666667,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0.8,0,0,0,0,0,1.86666666666667,0,0,0,0,0,4.8,0,0,0.266666666666667,0,0,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0.266666666666667,0.266666666666667,0.266666666666667,0.533333333333333,0.266666666666667,0.266666666666667,0.266666666666667,0.533333333333333,0,1.33333333333333,0,15.4666666666667,0,0.533333333333333,0,0,0,0,0.367647058823529,0,0,1.47058823529412,0.0735294117647059,0.0735294117647059,31.2154696132597,4.97237569060773,63.8121546961326,4.54545454545455,95.4545454545455,70.4411764705882
185,2.136,3.38461538461538,2.46153846153846,0.307692307692308,1.23076923076923,0.923076923076923,1.23076923076923,0.307692307692308,0,0,0,0.307692307692308,0,0.615384615384615,0,0.307692307692308,11.0769230769231,1.53846153846154,2.15384615384615,0,1.23076923076923,26.7692307692308,0,8.92307692307692,12.6153846153846,0,0.307692307692308,0,0,0,0,0.307692307692308,0,0,0,0,0,0,2.15384615384615,0,0.307692307692308,0,0,0,0.615384615384615,0,0,0,0,0,3.07692307692308,0,0,0,0,0,3.38461538461538,0,0,0.307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307692307692308,0,0.307692307692308,0,0.307692307692308,0,0.923076923076923,0,1.53846153846154,0,10.4615384615385,0,0,0,0,0.307692307692308,0.345303867403315,0.138121546961326,0.069060773480663,0,0.966850828729282,0.138121546961326,0,25.2595155709343,7.61245674740484,67.1280276816609,17.6470588235294,82.3529411764706,75.8977900552486
186,2.149,1.7632241813602,2.01511335012594,0,0.755667506297229,0.755667506297229,0.503778337531486,0,0,0,0,0.251889168765743,0.251889168765743,1.25944584382872,0,0.503778337531486,7.05289672544081,0.251889168765743,0.755667506297229,0,2.26700251889169,23.9294710327456,0,5.54156171284635,15.6171284634761,0,0.251889168765743,0,0,0,0,1.25944584382872,0,0,0,0,0,0,1.7632241813602,0,0,0,0,0,1.00755667506297,0,0,0,0,0,2.01511335012594,0,0,0,0,0,4.53400503778338,0,0,0,0,0,0,0,0.251889168765743,0,0,0,0,0,0,0,0,0.755667506297229,0.251889168765743,0.251889168765743,0.503778337531486,0,0,0,1.00755667506297,0,0.251889168765743,0,21.6624685138539,0,0,0.503778337531486,0,0.251889168765743,0.321750321750322,0.321750321750322,0.0643500643500644,0,1.02960102960103,0.128700128700129,0.0643500643500644,37.1273712737127,2.710027100271,60.1626016260163,15,85,72.5225225225225
187,2.164,2.03562340966921,1.27226463104326,0,1.01781170483461,0.508905852417303,0,4.32569974554707,0,0,0,0,0.254452926208651,0.254452926208651,0,0.763358778625954,4.32569974554707,0.508905852417303,0.508905852417303,0,2.29007633587786,21.6284987277354,0,4.07124681933842,22.9007633587786,0,0.508905852417303,0,0,0,0,1.01781170483461,0.254452926208651,0,0,0,0,0,2.29007633587786,0,0,0,0,0,1.27226463104326,0,0,0,0,0,2.54452926208651,0,0,0,0,0,4.83460559796438,0,0,0,0,0,0,0,0.508905852417303,0,0,0,0,0,0,0,0,0.763358778625954,0.254452926208651,0,0.254452926208651,0,0,0.254452926208651,0.508905852417303,0,0.508905852417303,0,17.3027989821883,0,0,0,0,0.254452926208651,0.257234726688103,0.192926045016077,0.0643086816720257,0,0.385852090032154,0.0643086816720257,0.0643086816720257,33.2446808510638,2.12765957446809,64.6276595744681,22.2222222222222,77.7777777777778,73.6977491961415
188,2.178,1.38888888888889,1.38888888888889,1.11111111111111,0.277777777777778,0.277777777777778,1.11111111111111,1.38888888888889,0,0,0.277777777777778,0,0.277777777777778,0.555555555555556,0,0,5.83333333333333,0.555555555555556,2.5,0,0.555555555555556,23.0555555555556,0,11.1111111111111,25.5555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0,0,0,0,0,0.555555555555556,0,0,0,0,1.94444444444444,0.277777777777778,0,0,0,0,0.277777777777778,0,0,0.277777777777778,0,0,2.22222222222222,0,0,0,0,0,2.77777777777778,0,0,0.277777777777778,0,0,0,0,0.277777777777778,0,0,0,0,0,0.277777777777778,0,0,1.11111111111111,0.277777777777778,0,0.277777777777778,0.277777777777778,0,0,0.555555555555556,0,0.833333333333333,0,8.61111111111111,0,0,0,0,0,0.134318334452653,0.335795836131632,0.0671591672263264,0,0.671591672263264,0.134318334452653,0.0671591672263264,17.4041297935103,6.19469026548673,76.401179941003,21.4285714285714,78.5714285714286,74.4123572867696
189,2.192,0.961538461538462,1.68269230769231,0.721153846153846,1.20192307692308,0.721153846153846,0.721153846153846,3.60576923076923,0,0,0,0,0,1.20192307692308,0,0.480769230769231,3.60576923076923,0.240384615384615,0.721153846153846,0,1.20192307692308,19.7115384615385,0,7.21153846153846,25.7211538461538,0.480769230769231,0,0,0,0,0,0.961538461538462,0,0,0,0,0,0,1.92307692307692,0.240384615384615,0,0.240384615384615,0,0,0.480769230769231,0,0,0,0,0,1.68269230769231,0.240384615384615,0,0,0,0,4.80769230769231,0,0,0,0,0,0,0,0,0.240384615384615,0,0,0,0,0.240384615384615,0,0,0.721153846153846,0,0.240384615384615,0,0.240384615384615,0,0,0,0,0.961538461538462,0,16.3461538461538,0,0,0,0,0.240384615384615,0.215672178289001,0.215672178289001,0.0718907260963336,0,0.790797987059669,0.0718907260963336,0.0718907260963336,29.1770573566085,4.23940149625935,66.5835411471322,14.2857142857143,85.7142857142857,68.6556434219986
